Image_ID,Perturbed_Data_Type,Byte_Index,Bit_Position,Initial_Value,Final_Classification
5350,C1_kernels,114,6,1,1
5351,C1_kernels,26,2,1,5
5352,F7_weights,339,1,0,9
5353,F5_weights,6413,4,0,0
5354,F5_weights,14761,4,1,6
5355,C1_kernels,0,4,0,4
5356,C3_kernels,2377,5,0,3
5357,F5_weights,10843,3,0,6
5358,F5_weights,11946,7,0,3
5359,F6_weights,2004,2,1,3
5360,F5_weights,28196,2,1,8
5361,C3_kernels,325,2,1,1
5362,F6_weights,8281,4,0,4
5363,C1_kernels,46,3,1,7
5364,F7_weights,137,4,0,5
5365,F6_weights,3198,7,0,7
5366,F6_weights,814,4,0,2
5367,F6_weights,4110,5,1,2
5368,C1_kernels,17,2,0,0
5369,C1_kernels,100,6,0,0
5370,C1_kernels,11,4,1,1
5371,C3_kernels,305,6,1,7
5372,F7_weights,318,5,0,7
5373,C1_kernels,52,5,0,9
5374,F7_weights,117,4,1,5
5375,F6_weights,2429,2,1,9
5376,C1_kernels,3,0,1,8
5377,C1_kernels,98,6,0,9
5378,F7_weights,418,7,1,6
5379,F5_weights,43668,2,1,8
5380,C1_kernels,119,1,0,8
5381,F6_weights,1638,0,1,2
5382,C3_kernels,1768,5,0,3
5383,F6_weights,711,2,1,6
5384,F5_weights,26800,4,0,1
5385,C3_kernels,569,3,0,2
5386,C3_kernels,1940,2,1,9
5387,F5_weights,45312,0,0,8
5388,C1_kernels,52,5,0,9
5389,F7_weights,703,4,0,5
5390,C1_kernels,31,4,0,2
5391,F6_weights,8930,7,0,6
5392,F7_weights,412,1,0,2
5393,F6_weights,1369,2,0,4
5394,C1_kernels,48,1,1,8
5395,C3_kernels,1540,5,0,4
5396,F5_weights,42841,0,0,6
5397,F6_weights,3675,4,0,5
5398,F6_weights,5089,4,0,0
5399,C3_kernels,1302,7,1,1
5400,F5_weights,13871,3,0,5
5401,F5_weights,11745,6,1,6
5402,F6_weights,7210,1,0,7
5403,C1_kernels,14,7,0,8
5404,F6_weights,6874,5,0,9
5405,C3_kernels,570,2,1,0
5406,F7_weights,58,5,0,1
5407,C3_kernels,918,2,1,2
5408,F6_weights,4204,3,0,3
5409,F6_weights,5338,3,0,4
5410,F5_weights,24587,7,1,5
5411,F6_weights,5220,7,0,6
5412,F5_weights,32253,4,1,7
5413,C1_kernels,139,3,1,8
5414,C1_kernels,96,4,0,9
5415,C1_kernels,71,6,0,0
5416,C1_kernels,134,4,1,1
5417,F6_weights,6002,0,0,2
5418,C1_kernels,40,0,1,3
5419,F6_weights,5430,4,1,4
5420,F5_weights,29294,6,1,5
5421,F5_weights,37597,7,1,6
5422,F7_weights,685,4,1,7
5423,F6_weights,2617,6,1,8
5424,C3_kernels,1016,3,0,9
5425,C3_kernels,506,6,0,7
5426,F7_weights,679,2,0,4
5427,C1_kernels,70,4,1,2
5428,C3_kernels,746,3,0,0
5429,F6_weights,8147,4,1,9
5430,C1_kernels,112,7,1,0
5431,C1_kernels,6,0,1,1
5432,C1_kernels,141,5,0,5
5433,F5_weights,36645,6,1,8
5434,C1_kernels,22,7,1,8
5435,F5_weights,37697,2,1,0
5436,F5_weights,11060,7,1,2
5437,C1_kernels,126,5,0,7
5438,F7_weights,611,1,0,8
5439,F5_weights,26744,4,0,4
5440,C3_kernels,2122,4,0,4
5441,C3_kernels,841,0,0,6
5442,C1_kernels,7,6,1,1
5443,F7_weights,73,7,0,0
5444,F5_weights,9221,7,0,4
5445,F5_weights,12979,2,0,5
5446,F6_weights,644,1,1,3
5447,C3_kernels,1042,6,1,9
5448,F5_weights,14971,0,0,4
5449,F5_weights,16009,3,1,2
5450,F5_weights,47314,1,1,0
5451,F5_weights,46204,1,1,5
5452,F7_weights,239,4,1,0
5453,F7_weights,608,4,1,1
5454,C1_kernels,144,6,1,3
5455,F6_weights,9732,4,1,2
5456,F7_weights,46,7,1,9
5457,C1_kernels,91,5,0,1
5458,F7_weights,111,2,1,6
5459,C1_kernels,18,5,1,0
5460,C1_kernels,82,0,0,1
5461,F6_weights,7943,7,0,1
5462,F5_weights,43809,6,0,8
5463,C1_kernels,13,0,1,0
5464,F5_weights,28114,1,0,4
5465,C1_kernels,8,1,0,7
5466,F7_weights,135,7,0,7
5467,F5_weights,41372,6,1,6
5468,C3_kernels,813,4,0,3
5469,F7_weights,394,4,0,6
5470,F7_weights,650,0,1,0
5471,C1_kernels,114,6,1,7
5472,F5_weights,3724,0,0,3
5473,F7_weights,69,6,1,5
5474,C1_kernels,98,2,1,4
5475,F5_weights,15487,3,0,2
5476,F6_weights,4657,5,0,4
5477,F6_weights,3323,4,0,1
5478,F5_weights,45766,7,1,8
5479,F5_weights,13052,2,0,3
5480,F5_weights,45927,5,1,5
5481,F7_weights,629,0,0,6
5482,C1_kernels,100,0,0,7
5483,F6_weights,5913,4,0,0
5484,F6_weights,8554,4,1,6
5485,F5_weights,29859,6,0,7
5486,C3_kernels,415,6,0,1
5487,C3_kernels,747,6,1,2
5488,F7_weights,397,5,0,5
5489,F6_weights,2734,2,1,8
5490,F6_weights,967,7,0,1
5491,F6_weights,5046,0,0,9
5492,F6_weights,8563,1,0,3
5493,C3_kernels,845,7,1,8
5494,F6_weights,8555,5,1,2
5495,F6_weights,316,3,1,8
5496,C1_kernels,85,3,1,7
5497,F5_weights,12424,3,1,6
5498,F5_weights,16472,5,1,7
5499,F5_weights,15192,0,0,1
5500,C1_kernels,108,7,1,4
5501,F7_weights,720,5,0,6
5502,F7_weights,387,0,0,2
5503,F5_weights,13729,3,0,9
5504,F7_weights,137,3,0,3
5505,C3_kernels,102,3,1,0
5506,C1_kernels,8,1,0,1
5507,C3_kernels,432,6,0,2
5508,F6_weights,2972,3,1,3
5509,F5_weights,14953,2,1,4
5510,C1_kernels,116,6,0,5
5511,C1_kernels,119,6,0,6
5512,F5_weights,25036,2,0,7
5513,F7_weights,568,1,1,0
5514,F7_weights,433,4,1,1
5515,C1_kernels,110,6,0,2
5516,F6_weights,1037,1,1,3
5517,F7_weights,378,2,1,4
5518,C3_kernels,1278,2,0,5
5519,F7_weights,94,3,1,0
5520,C1_kernels,72,5,1,1
5521,F7_weights,625,5,1,2
5522,F6_weights,7751,5,0,8
5523,C1_kernels,14,3,0,9
5524,C1_kernels,118,7,1,1
5525,C3_kernels,178,5,1,4
5526,C1_kernels,29,6,1,0
5527,F6_weights,5707,1,0,9
5528,F6_weights,8660,2,0,5
5529,F6_weights,4461,0,0,0
5530,F5_weights,40048,7,0,8
5531,C3_kernels,1807,0,0,0
5532,F7_weights,610,7,0,7
5533,C3_kernels,2218,3,1,7
5534,C1_kernels,112,6,1,1
5535,F6_weights,8188,4,1,1
5536,F5_weights,22103,7,0,2
5537,C3_kernels,514,7,1,9
5538,F7_weights,521,1,1,3
5539,F5_weights,35456,6,1,6
5540,C3_kernels,1336,0,0,7
5541,C1_kernels,67,3,0,2
5542,F5_weights,15531,6,1,3
5543,C1_kernels,133,1,1,8
5544,F5_weights,18976,5,0,1
5545,C1_kernels,99,2,0,2
5546,F6_weights,2198,3,1,9
5547,C1_kernels,124,7,1,8
5548,F6_weights,9627,5,1,8
5549,C3_kernels,1503,0,1,7
5550,C3_kernels,501,0,1,1
5551,F7_weights,185,0,0,7
5552,F6_weights,2247,4,0,1
5553,F5_weights,28719,6,0,1
5554,C3_kernels,1691,1,1,0
5555,C3_kernels,945,2,1,3
5556,F5_weights,40337,7,0,4
5557,C1_kernels,26,5,1,2
5558,F7_weights,63,5,1,6
5559,F7_weights,407,7,1,4
5560,C1_kernels,19,0,1,7
5561,C1_kernels,76,5,0,4
5562,C3_kernels,1403,6,0,2
5563,C1_kernels,103,4,0,7
5564,C1_kernels,1,3,0,4
5565,C1_kernels,34,5,0,9
5566,F6_weights,3294,0,1,1
5567,F5_weights,3633,0,1,0
5568,F6_weights,1964,4,1,6
5569,F7_weights,364,7,1,8
5570,F7_weights,596,0,0,5
5571,F6_weights,5782,4,0,5
5572,F7_weights,99,2,1,5
5573,F5_weights,5279,2,0,3
5574,F5_weights,34702,1,1,5
5575,C1_kernels,94,2,1,9
5576,C1_kernels,45,6,1,7
5577,C1_kernels,136,5,1,4
5578,C3_kernels,1804,1,0,8
5579,F5_weights,550,1,0,5
5580,F7_weights,766,6,1,9
5581,F7_weights,690,3,0,6
5582,C1_kernels,92,6,0,9
5583,C3_kernels,852,3,1,3
5584,C1_kernels,96,0,0,0
5585,C1_kernels,49,2,1,3
5586,C3_kernels,268,1,1,8
5587,F6_weights,7167,7,1,9
5588,C3_kernels,998,5,1,1
5589,C3_kernels,173,5,1,8
5590,C3_kernels,943,3,1,1
5591,F6_weights,3853,1,0,6
5592,C3_kernels,1102,6,0,0
5593,C3_kernels,2135,1,0,0
5594,F5_weights,32087,4,1,1
5595,C3_kernels,534,1,0,2
5596,C3_kernels,1209,5,1,3
5597,C3_kernels,1601,7,1,4
5598,C3_kernels,957,1,0,5
5599,C3_kernels,1242,4,1,6
5600,C3_kernels,2270,3,0,7
5601,F5_weights,47213,2,1,8
5602,F6_weights,7002,7,1,9
5603,F5_weights,29364,5,0,0
5604,F6_weights,4183,3,0,1
5605,C3_kernels,2392,0,1,2
5606,F7_weights,742,7,1,3
5607,F5_weights,20716,1,1,4
5608,F7_weights,485,4,1,5
5609,C3_kernels,1149,5,0,6
5610,C1_kernels,147,4,0,7
5611,F7_weights,432,2,0,8
5612,F5_weights,34831,1,1,9
5613,F6_weights,6574,1,1,0
5614,F5_weights,16971,1,1,1
5615,F5_weights,14810,4,1,2
5616,F7_weights,742,4,0,3
5617,F5_weights,14409,1,0,4
5618,C1_kernels,35,5,1,5
5619,F7_weights,265,4,1,6
5620,C1_kernels,80,2,0,7
5621,C3_kernels,2310,6,0,8
5622,C3_kernels,1442,7,0,9
5623,C1_kernels,97,1,1,3
5624,C3_kernels,476,6,0,5
5625,C1_kernels,9,0,1,3
5626,C1_kernels,39,1,1,2
5627,F6_weights,1353,4,1,9
5628,F6_weights,6216,5,0,3
5629,F7_weights,186,2,1,2
5630,F6_weights,5570,3,0,1
5631,F7_weights,127,0,0,4
5632,C1_kernels,100,0,0,5
5633,F5_weights,15920,1,0,5
5634,C1_kernels,90,4,1,8
5635,F6_weights,8401,0,0,3
5636,F5_weights,14798,6,0,2
5637,C1_kernels,4,3,1,1
5638,F7_weights,94,5,1,3
5639,F5_weights,46962,3,0,9
5640,F6_weights,1594,2,1,7
5641,F6_weights,8257,1,1,2
5642,F5_weights,4389,6,0,4
5643,F5_weights,14607,2,0,2
5644,F6_weights,2228,2,0,8
5645,C3_kernels,1954,5,0,9
5646,F5_weights,7899,4,0,1
5647,F6_weights,8257,4,1,8
5648,F7_weights,283,2,1,8
5649,F6_weights,3386,1,1,7
5650,F5_weights,37804,0,0,8
5651,F5_weights,21563,0,1,1
5652,C1_kernels,7,3,0,0
5653,F6_weights,5221,6,0,0
5654,F5_weights,30253,4,0,7
5655,F6_weights,2390,7,0,7
5656,C3_kernels,1142,3,0,8
5657,C3_kernels,1557,7,1,7
5658,C3_kernels,827,2,0,5
5659,C1_kernels,95,5,0,0
5660,C1_kernels,103,0,0,6
5661,F6_weights,9246,5,0,1
5662,F5_weights,31578,6,1,5
5663,F5_weights,35474,1,1,7
5664,F7_weights,287,4,1,4
5665,F7_weights,14,5,0,6
5666,C1_kernels,122,3,0,1
5667,C1_kernels,82,5,0,2
5668,C3_kernels,2267,4,1,5
5669,F6_weights,3436,6,1,0
5670,C1_kernels,93,7,1,7
5671,C1_kernels,123,3,0,9
5672,F6_weights,5416,6,1,9
5673,F7_weights,810,4,0,0
5674,C3_kernels,306,0,0,3
5675,C1_kernels,75,6,1,8
5676,F7_weights,289,2,0,4
5677,C1_kernels,90,2,1,4
5678,C3_kernels,927,6,0,8
5679,C3_kernels,1941,7,1,1
5680,C1_kernels,14,7,0,8
5681,F6_weights,8464,6,0,6
5682,C3_kernels,1184,2,0,5
5683,F5_weights,18827,7,1,9
5684,F6_weights,835,1,0,0
5685,F6_weights,7640,5,0,0
5686,C1_kernels,89,6,0,0
5687,F6_weights,8610,4,1,3
5688,C1_kernels,87,5,0,7
5689,F7_weights,385,7,0,1
5690,F7_weights,513,5,0,6
5691,F6_weights,3450,7,0,4
5692,F7_weights,815,5,0,2
5693,C3_kernels,1194,3,0,6
5694,C3_kernels,98,0,0,6
5695,C3_kernels,1228,6,0,0
5696,C1_kernels,44,5,0,4
5697,C3_kernels,1931,6,0,5
5698,C3_kernels,693,1,1,4
5699,F5_weights,16793,4,0,1
5700,F7_weights,628,0,0,3
5701,C1_kernels,17,2,0,8
5702,F5_weights,24285,1,1,6
5703,F6_weights,5412,1,1,3
5704,C3_kernels,1838,0,1,9
5705,F5_weights,14125,6,1,9
5706,C1_kernels,2,5,0,5
5707,C3_kernels,1313,1,1,9
5708,C3_kernels,1846,0,1,3
5709,C3_kernels,2122,2,0,7
5710,C3_kernels,821,4,1,8
5711,F5_weights,41837,2,1,5
5712,C1_kernels,141,3,0,6
5713,C1_kernels,118,2,0,4
5714,C3_kernels,1108,2,1,7
5715,F5_weights,8114,5,0,6
5716,C1_kernels,144,2,0,2
5717,C3_kernels,1716,1,1,2
5718,C1_kernels,13,2,1,0
5719,F7_weights,182,4,1,9
5720,F5_weights,47078,2,1,4
5721,C1_kernels,60,4,1,0
5722,F6_weights,5662,2,1,1
5723,F7_weights,369,2,0,2
5724,F5_weights,2925,1,1,3
5725,F6_weights,7187,4,0,4
5726,F7_weights,377,3,1,5
5727,F6_weights,1014,0,0,6
5728,C3_kernels,518,5,1,7
5729,C3_kernels,407,2,1,8
5730,F5_weights,818,5,0,9
5731,F5_weights,44032,3,0,0
5732,C3_kernels,761,1,1,1
5733,F5_weights,4946,3,0,2
5734,F6_weights,4172,6,0,2
5735,F6_weights,2916,3,0,5
5736,F6_weights,9175,3,0,6
5737,F6_weights,4008,3,1,0
5738,F6_weights,8434,3,1,1
5739,F5_weights,42243,7,0,2
5740,F6_weights,2942,2,0,3
5741,F6_weights,7425,4,1,4
5742,F5_weights,41107,3,0,5
5743,F5_weights,39075,0,1,6
5744,F7_weights,490,3,0,8
5745,F7_weights,130,0,0,7
5746,C1_kernels,48,0,1,1
5747,F7_weights,407,5,0,3
5748,F7_weights,740,6,0,2
5749,F6_weights,574,6,0,5
5750,C1_kernels,105,1,1,0
5751,F7_weights,116,2,0,7
5752,F7_weights,821,4,1,5
5753,F5_weights,10876,5,0,9
5754,F6_weights,1523,1,0,9
5755,C3_kernels,200,7,0,6
5756,C1_kernels,70,3,1,0
5757,F7_weights,141,4,1,9
5758,C1_kernels,137,7,1,4
5759,C3_kernels,2397,7,1,1
5760,F6_weights,4472,0,1,3
5761,F6_weights,902,4,1,2
5762,F5_weights,6362,7,0,1
5763,C3_kernels,2040,1,0,2
5764,C1_kernels,68,3,0,3
5765,F6_weights,8620,3,0,8
5766,C3_kernels,154,1,0,3
5767,F5_weights,21668,4,0,2
5768,F5_weights,20614,3,1,6
5769,F7_weights,226,1,0,5
5770,C1_kernels,132,6,0,6
5771,C1_kernels,91,6,0,8
5772,C3_kernels,354,1,1,2
5773,F6_weights,13,2,0,7
5774,C1_kernels,111,0,1,4
5775,F7_weights,170,4,1,8
5776,F5_weights,641,3,0,1
5777,C1_kernels,132,2,0,8
5778,C3_kernels,1322,6,0,0
5779,F7_weights,734,2,1,5
5780,C1_kernels,34,0,0,3
5781,F6_weights,4857,7,1,9
5782,F7_weights,727,4,1,4
5783,C1_kernels,96,5,1,1
5784,C1_kernels,121,5,1,9
5785,F7_weights,266,3,1,2
5786,C1_kernels,46,6,1,1
5787,C3_kernels,1672,3,0,9
5788,C3_kernels,1973,7,0,6
5789,C1_kernels,100,4,1,7
5790,F6_weights,1120,4,0,9
5791,F7_weights,277,6,0,0
5792,F5_weights,22748,2,0,4
5793,F7_weights,449,0,0,6
5794,F6_weights,8784,0,1,1
5795,F5_weights,31276,7,1,7
5796,F5_weights,37753,7,1,3
5797,F5_weights,5449,1,0,8
5798,F6_weights,6106,5,1,7
5799,F6_weights,7790,2,1,2
5800,F7_weights,802,0,1,9
5801,C1_kernels,7,5,0,6
5802,C1_kernels,93,1,0,5
5803,F7_weights,602,3,0,8
5804,F6_weights,7465,7,0,3
5805,C3_kernels,462,1,0,9
5806,F6_weights,4549,3,1,0
5807,F5_weights,2523,3,0,5
5808,C1_kernels,50,0,1,7
5809,C3_kernels,469,2,0,1
5810,C1_kernels,86,2,0,6
5811,F7_weights,89,1,1,1
5812,C1_kernels,7,3,0,0
5813,F6_weights,8978,1,0,9
5814,F5_weights,7894,2,0,3
5815,F5_weights,29163,5,1,3
5816,F6_weights,7185,1,0,4
5817,C1_kernels,103,4,0,4
5818,F6_weights,6321,3,0,0
5819,F7_weights,223,7,0,6
5820,C3_kernels,471,6,0,2
5821,F5_weights,4614,3,1,5
5822,F5_weights,38833,1,1,4
5823,C3_kernels,768,0,1,2
5824,F7_weights,334,2,0,3
5825,C1_kernels,107,2,0,4
5826,C1_kernels,11,3,0,6
5827,C3_kernels,452,0,0,0
5828,F5_weights,23511,5,1,0
5829,F5_weights,5170,3,0,2
5830,F5_weights,23228,6,1,0
5831,C1_kernels,100,0,0,1
5832,C3_kernels,1210,0,0,4
5833,F7_weights,637,4,1,5
5834,C3_kernels,1432,0,1,6
5835,C1_kernels,63,0,1,7
5836,C1_kernels,15,6,0,8
5837,C1_kernels,50,5,1,9
5838,C3_kernels,2367,2,1,0
5839,F5_weights,6304,4,0,1
5840,F7_weights,486,5,0,2
5841,F5_weights,47980,2,0,3
5842,F7_weights,424,7,1,4
5843,C1_kernels,48,3,1,5
5844,C3_kernels,1683,4,0,6
5845,F5_weights,24288,2,1,7
5846,F7_weights,679,0,1,8
5847,F5_weights,30071,3,0,0
5848,F5_weights,16932,6,1,1
5849,C3_kernels,2289,0,1,2
5850,C3_kernels,1832,7,0,3
5851,F6_weights,7067,4,1,4
5852,F5_weights,29973,6,1,5
5853,F5_weights,30089,6,0,6
5854,C3_kernels,1442,0,1,7
5855,F7_weights,294,1,0,8
5856,F6_weights,6487,7,1,9
5857,F6_weights,6342,3,0,8
5858,F5_weights,22539,4,0,7
5859,F6_weights,922,6,1,1
5860,F5_weights,45501,6,1,3
5861,C1_kernels,95,0,0,7
5862,F6_weights,1251,7,1,5
5863,F5_weights,12273,1,1,2
5864,F7_weights,395,0,1,8
5865,F5_weights,27537,5,1,0
5866,C3_kernels,363,4,0,7
5867,F5_weights,21075,2,0,5
5868,C1_kernels,4,2,0,9
5869,C1_kernels,112,2,0,9
5870,C3_kernels,1697,4,0,0
5871,F5_weights,39827,4,1,9
5872,F6_weights,3449,0,0,1
5873,C3_kernels,412,1,1,1
5874,F5_weights,16019,2,0,5
5875,C1_kernels,17,6,0,8
5876,F6_weights,9900,5,0,8
5877,F7_weights,463,4,1,6
5878,F7_weights,822,3,1,3
5879,F6_weights,3185,0,1,2
5880,F6_weights,6661,0,1,1
5881,C3_kernels,2392,4,1,8
5882,F6_weights,3182,5,0,3
5883,F7_weights,792,5,1,2
5884,C3_kernels,1554,6,0,6
5885,C3_kernels,2188,7,1,5
5886,F7_weights,67,1,1,6
5887,C1_kernels,116,6,0,7
5888,C3_kernels,2394,0,0,4
5889,C3_kernels,1002,1,1,1
5890,C1_kernels,47,0,0,0
5891,C3_kernels,1434,5,0,5
5892,C1_kernels,14,2,0,3
5893,F5_weights,16905,3,0,1
5894,C3_kernels,1496,5,1,9
5895,F5_weights,45314,2,1,2
5896,C1_kernels,114,7,1,1
5897,C3_kernels,2156,0,0,9
5898,C3_kernels,135,7,1,6
5899,C1_kernels,42,4,1,0
5900,F5_weights,27967,1,1,4
5901,F6_weights,844,5,1,6
5902,F7_weights,745,4,0,1
5903,F7_weights,490,0,1,7
5904,F5_weights,28421,4,1,3
5905,F7_weights,309,0,0,8
5906,F5_weights,26364,7,0,7
5907,F6_weights,1498,6,1,2
5908,F5_weights,43373,2,1,9
5909,C3_kernels,1280,1,1,6
5910,F5_weights,41785,1,1,5
5911,C1_kernels,87,0,0,8
5912,F6_weights,3498,1,0,3
5913,C3_kernels,827,0,1,5
5914,C3_kernels,1950,5,1,7
5915,C3_kernels,2013,3,0,1
5916,F6_weights,8749,2,0,6
5917,F5_weights,20314,0,0,1
5918,F7_weights,442,5,0,0
5919,C1_kernels,137,3,0,9
5920,C3_kernels,726,4,1,6
5921,F5_weights,39282,1,0,2
5922,C1_kernels,134,7,1,5
5923,C3_kernels,1545,7,0,4
5924,F5_weights,4131,1,0,2
5925,F5_weights,11885,4,1,3
5926,C3_kernels,733,2,0,4
5927,F6_weights,1237,0,0,4
5928,F7_weights,126,4,0,6
5929,F7_weights,24,3,0,0
5930,C1_kernels,134,2,1,0
5931,C1_kernels,115,6,1,2
5932,F6_weights,6874,0,1,0
5933,F6_weights,6839,5,0,1
5934,F7_weights,610,1,0,2
5935,F5_weights,22667,5,1,3
5936,C1_kernels,12,5,1,4
5937,F7_weights,316,4,1,3
5938,F7_weights,759,2,0,6
5939,C3_kernels,1492,2,0,7
5940,C1_kernels,61,3,0,8
5941,F6_weights,3850,4,1,9
5942,C3_kernels,2015,2,0,0
5943,F5_weights,46800,1,0,1
5944,F6_weights,7775,1,0,2
5945,F6_weights,7565,4,0,3
5946,C1_kernels,126,6,0,4
5947,F7_weights,804,7,1,5
5948,F6_weights,5969,3,1,6
5949,F5_weights,1335,6,0,7
5950,F5_weights,2635,1,0,8
5951,F5_weights,23927,7,0,9
5952,F6_weights,5423,2,1,0
5953,C1_kernels,69,6,1,1
5954,F7_weights,82,1,1,2
5955,F5_weights,27026,4,1,3
5956,F6_weights,2388,5,1,4
5957,F5_weights,14143,5,0,5
5958,C1_kernels,108,4,1,6
5959,C3_kernels,2338,4,1,7
5960,F6_weights,3805,5,0,8
5961,C3_kernels,1452,7,1,9
5962,F7_weights,817,3,1,8
5963,C1_kernels,60,3,1,6
5964,C1_kernels,33,2,1,5
5965,F5_weights,6000,1,0,0
5966,F7_weights,535,0,0,6
5967,F5_weights,17504,5,0,8
5968,F7_weights,144,6,1,9
5969,F6_weights,6696,0,0,4
5970,C3_kernels,707,3,0,1
5971,F6_weights,8746,6,1,9
5972,F7_weights,718,5,1,5
5973,C3_kernels,1342,0,1,3
5974,C1_kernels,67,0,1,0
5975,F5_weights,6117,1,1,4
5976,F5_weights,10137,2,1,8
5977,F5_weights,11177,3,1,9
5978,F6_weights,8273,3,1,1
5979,F7_weights,728,4,1,4
5980,C3_kernels,2018,0,0,0
5981,F7_weights,815,0,0,5
5982,F6_weights,3394,0,0,3
5983,F7_weights,395,6,1,2
5984,F7_weights,298,6,0,1
5985,F5_weights,25327,4,1,5
5986,C1_kernels,77,0,0,4
5987,C1_kernels,103,6,1,0
5988,C1_kernels,99,1,1,7
5989,F5_weights,6523,0,1,6
5990,C3_kernels,1398,7,0,0
5991,F6_weights,5829,5,0,1
5992,F7_weights,822,4,1,7
5993,F6_weights,2110,5,1,0
5994,C3_kernels,1579,7,0,6
5995,C3_kernels,1347,5,0,8
5996,F7_weights,294,3,1,9
5997,F5_weights,41581,0,1,5
5998,F6_weights,7301,0,0,1
5999,F5_weights,2699,3,1,7
6000,C1_kernels,135,7,0,9
6001,C3_kernels,728,2,1,8
6002,F7_weights,692,6,1,6
6003,C3_kernels,1918,2,0,0
6004,C3_kernels,471,0,1,8
6005,C3_kernels,2302,1,1,1
6006,C3_kernels,2302,3,0,7
6007,C3_kernels,232,7,1,7
6008,F6_weights,4268,5,0,1
6009,F6_weights,2463,5,0,3
6010,C1_kernels,72,7,1,2
6011,C1_kernels,67,0,1,3
6012,F6_weights,5216,3,1,1
6013,C3_kernels,201,1,0,4
6014,F7_weights,697,5,1,2
6015,C1_kernels,82,3,1,0
6016,F6_weights,332,6,0,0
6017,C1_kernels,132,1,0,7
6018,F5_weights,23002,0,1,8
6019,F5_weights,45809,7,0,4
6020,C3_kernels,1978,7,1,6
6021,F5_weights,10604,1,1,4
6022,C1_kernels,2,3,0,9
6023,F6_weights,9104,0,1,3
6024,F6_weights,7223,1,0,8
6025,C3_kernels,976,6,0,4
6026,C1_kernels,139,2,1,7
6027,F7_weights,820,0,1,2
6028,F7_weights,275,6,1,5
6029,C3_kernels,1667,3,1,6
6030,F5_weights,21021,1,1,3
6031,C1_kernels,74,6,1,6
6032,F5_weights,7365,2,0,9
6033,F6_weights,1870,1,1,6
6034,F6_weights,8446,2,1,3
6035,C1_kernels,123,5,0,2
6036,F7_weights,836,5,0,2
6037,C3_kernels,635,7,1,4
6038,F5_weights,9999,4,1,6
6039,C3_kernels,665,1,1,9
6040,C1_kernels,58,6,1,0
6041,C3_kernels,1420,7,1,2
6042,C3_kernels,1757,4,1,5
6043,F6_weights,3394,4,1,5
6044,F6_weights,6013,6,0,1
6045,C3_kernels,1443,4,0,3
6046,F6_weights,7220,1,0,3
6047,F5_weights,19521,3,0,9
6048,F5_weights,34962,3,0,7
6049,F6_weights,6191,4,1,8
6050,C1_kernels,88,0,1,7
6051,F6_weights,8633,4,1,2
6052,F7_weights,216,5,0,2
6053,F7_weights,812,2,1,9
6054,C3_kernels,1571,1,1,7
6055,F6_weights,4036,2,0,9
6056,F6_weights,7633,5,0,8
6057,C3_kernels,1119,3,0,2
6058,C1_kernels,11,5,0,1
6059,F7_weights,652,2,1,3
6060,F5_weights,33962,2,1,1
6061,C3_kernels,375,1,1,3
6062,C3_kernels,1456,7,1,0
6063,C3_kernels,1642,4,1,1
6064,C3_kernels,1317,0,0,2
6065,F5_weights,19227,4,1,3
6066,F5_weights,4214,4,1,4
6067,C1_kernels,147,6,1,5
6068,C3_kernels,1033,2,1,6
6069,F7_weights,503,5,1,7
6070,F6_weights,213,1,0,8
6071,F5_weights,28106,5,1,9
6072,F6_weights,9401,0,1,0
6073,C3_kernels,1022,5,0,1
6074,F6_weights,2706,1,1,2
6075,F6_weights,4570,2,0,3
6076,F6_weights,2906,7,1,4
6077,C1_kernels,71,6,0,5
6078,F7_weights,12,0,0,6
6079,C3_kernels,2271,5,0,7
6080,C1_kernels,89,3,1,8
6081,F6_weights,9937,1,0,9
6082,C3_kernels,1346,1,0,0
6083,F6_weights,2863,4,1,1
6084,C1_kernels,106,5,1,2
6085,F7_weights,244,3,0,3
6086,F7_weights,130,2,1,4
6087,C1_kernels,66,6,0,5
6088,C1_kernels,81,2,1,6
6089,F5_weights,10604,3,1,7
6090,F7_weights,64,1,1,8
6091,F7_weights,248,0,1,9
6092,F5_weights,36555,2,1,1
6093,C3_kernels,1480,6,1,2
6094,F6_weights,7955,2,1,6
6095,F5_weights,4188,2,0,5
6096,F7_weights,639,6,0,3
6097,F5_weights,26025,3,0,0
6098,F5_weights,8295,5,1,7
6099,F6_weights,4177,2,0,0
6100,C3_kernels,926,6,0,4
6101,F6_weights,2176,6,1,8
6102,F7_weights,38,2,1,4
6103,F7_weights,625,1,0,3
6104,C3_kernels,1853,2,1,6
6105,F7_weights,328,6,0,7
6106,C3_kernels,982,0,0,2
6107,F5_weights,34281,3,1,3
6108,F6_weights,9131,0,1,1
6109,C1_kernels,149,3,0,2
6110,F6_weights,3167,0,0,8
6111,F5_weights,27393,4,1,2
6112,F6_weights,5716,5,1,9
6113,C1_kernels,135,0,1,6
6114,F6_weights,4165,5,1,0
6115,C1_kernels,123,0,1,1
6116,F6_weights,9458,1,1,3
6117,F6_weights,4285,7,0,0
6118,C1_kernels,4,6,1,2
6119,C1_kernels,106,1,1,7
6120,C1_kernels,71,5,1,5
6121,F7_weights,503,2,1,7
6122,F5_weights,30298,4,1,6
6123,F7_weights,515,6,1,2
6124,F7_weights,573,6,1,9
6125,C1_kernels,50,4,1,1
6126,C1_kernels,54,0,1,9
6127,C1_kernels,20,3,1,0
